"Componente_ID","Fila_Alcance_Origen","Bloque","Frente","Metadata_Tipo","Objeto","Componente_API","Componente_Label","Estado_Git","Estado_Partial","Coincide_Git_Partial","Estado_Activo","Asignacion_Actual","RecordType_Relacionado","Referencia_Empresa_Marca","Aplica_PEKING","Exclusivo_Usados","Comportamiento_Actual","Accion_Potencial","Clasificacion","Dependencia","Bloqueo","Responsable_Definicion","Evidencia_Encontrada","Evidencia_Requerida","Prueba_Positiva_Requerida","Prueba_Negativa_Requerida","Nivel_Confianza","Notas"
"S3-0-B7-LAY-111","S3-0.1-2026-08-06","7","Layout","Layout","Opportunity","Opportunity-Autos V1%2E2","Opportunity-Autos V1%2E2","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-112","S3-0.1-2026-08-06","7","Layout","Layout","Opportunity","Opportunity-Autos V1%2E3 - Inventario","Opportunity-Autos V1%2E3 - Inventario","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-113","S3-0.1-2026-08-06","7","Layout","Layout","Opportunity","Opportunity-Autos V1%2E3","Opportunity-Autos V1%2E3","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-114","S3-0.1-2026-08-06","7","Layout","Layout","Opportunity","Opportunity-Autos V1%2E4 Sin Botones","Opportunity-Autos V1%2E4 Sin Botones","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-115","S3-0.1-2026-08-06","7","Layout","Layout","Opportunity","Opportunity-Autos V1%2E4","Opportunity-Autos V1%2E4","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-116","S3-0.1-2026-08-06","7","Layout","Layout","Opportunity","Opportunity-Autos","Opportunity-Autos","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-117","S3-0.1-2026-08-06","7","Layout","Layout","Opportunity","Opportunity-Cartera Madura","Opportunity-Cartera Madura","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-118","S3-0.1-2026-08-06","7","Layout","Layout","Opportunity","Opportunity-Motocicletas","Opportunity-Motocicletas","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-119","S3-0.1-2026-08-06","7","Layout","Layout","Opportunity","Opportunity-Opportunity Layout","Opportunity-Opportunity Layout","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-120","S3-0.1-2026-08-06","7","Layout","Layout","Opportunity","Opportunity-Taller Autos","Opportunity-Taller Autos","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-121","S3-0.1-2026-08-06","7","Layout","Layout","Opportunity","Opportunity-Vehiculos Nuevos V1%2E1","Opportunity-Vehiculos Nuevos V1%2E1","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-122","S3-0.1-2026-08-06","7","Layout","Layout","Product2","Product2-Articulos sin Editar","Product2-Articulos sin Editar","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-123","S3-0.1-2026-08-06","7","Layout","Layout","Product2","Product2-Artículos","Product2-Artículos","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-124","S3-0.1-2026-08-06","7","Layout","Layout","Product2","Product2-Product Layout V1%2E1","Product2-Product Layout V1%2E1","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-125","S3-0.1-2026-08-06","7","Layout","Layout","Product2","Product2-Product Layout V1%2E2","Product2-Product Layout V1%2E2","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-126","S3-0.1-2026-08-06","7","Layout","Layout","Product2","Product2-Product Layout","Product2-Product Layout","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-127","S3-0.1-2026-08-06","7","Layout","Layout","Product2","Product2-Vehiculos Softland System Admin V1%2E0","Product2-Vehiculos Softland System Admin V1%2E0","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
"S3-0-B7-LAY-128","S3-0.1-2026-08-06","7","Layout","Layout","Product2","Product2-Vehiculos V1%2E2","Product2-Vehiculos V1%2E2","NO_EXISTE","EXISTE","NO_COMPARABLE","SIN_ESTADO_PROPIO","Pendiente de evidencia nominal de asignación","Pendiente de matriz de asignaciones","Campos/dependencias relevantes; asignación no demostrada","Por determinar","No","Metadata existente en Partial; no modificada","Validar asignación, decisión y regresión antes de cambio","BLOQUEADO_NEGOCIO","Asignaciones, datos y decisión funcional según componente","Evidencia/decisión pendiente","Equipo técnico / negocio según hallazgo","Auditoría S3-0.1; retrieve/listado temporal Partial 2026-08-06","Asignación y prueba QA nominal","Escenario aplicable con Empresa explícita","PEKING no cae en Empresa legacy; aislamiento de usados","ALTO","Agregado en V2. Referencia matriz anterior: MATRIZ_NOMINAL_S3_0_20260806.csv; no existía como fila nominal previa."
